source_path,label,action,reason,output_path,duplicate_of,image_format,width,height,sha256,dhash,entropy,edge_density,frame_count
data\raw\descending_triangle\descending_triangle_0297.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0204.png,,png,2294,1091,e3af1d884396058ae470f19d0cceee6583fc9205d20f9f1484bd860dc5d40f81,02188e8e3476da88,0.8292275948246222,0.04969039361141727,1
data\raw\descending_triangle\descending_triangle_0298.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0205.png,,png,977,675,bb0078bf9181d1ba09d25605bf2db1897f6b6f9a5441fae190594726ec0f546d,c2028484ccbcb060,0.9038404041381328,0.041187587571515964,1
data\raw\descending_triangle\descending_triangle_0299.jpg,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0206.png,,jpg,1444,722,3cdf3d6f2e5d7e61dab086d025bbc7acb23ec30f09d479d8584255932e2232d6,5024a2d854220705,1.1145709849994851,0.017131931846717553,1
data\raw\descending_triangle\descending_triangle_0300.webp,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0207.png,,webp,787,644,e90720e6f4af9204b35ad747a06d52c4f4b856d1fc3d212e805f9df9794bd5d4,608ccae2aac8a898,2.19313907514407,0.048620841629840164,1
data\raw\descending_triangle\descending_triangle_0301.jpg,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0208.png,,jpg,1280,720,a2f4585acdcc4b1ced2295d98f9a1315c6dd83100baa3a8e70fdb704755e7308,acbc9c0e10484c4e,4.004929051111331,0.04504441976443355,1
data\raw\descending_triangle\descending_triangle_0302.jpg,descending_triangle,quarantine,exact_duplicate_cross_label,data\quarantine\exact_duplicate_cross_label\descending_triangle\descending_triangle_0302.jpg,data\raw\ascending_triangle\ascending_triangle_0307.jpg,,,,6ab910f3a2e6918ede71e7cf2b7c562b72b8c61ae7817fd581d8f04c1626f2ae,,,,
data\raw\descending_triangle\descending_triangle_0303.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0209.png,,png,1390,789,8e0288f9649ad51ba7130b2802b42d2e2ef9ee6137b32e0b138d30f64c1326c7,402020380858582c,0.8254108859204251,0.02705804759010953,1
data\raw\descending_triangle\descending_triangle_0304.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0210.png,,png,1920,1260,fcd4ae046399a714703f1550957e2f91f3da9d3d4a8ee3ae5136908875621ddb,6964583024c23231,4.620710061255241,0.02405387131704534,1
data\raw\descending_triangle\descending_triangle_0305.jpg,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0211.png,,jpg,1024,576,41ff16f58d06fec3bafead36c296ae91b240eecb4ba94c5cd0dadeb545a940bf,03848080381e1a00,4.083202336368189,0.03811590323520901,1
data\raw\descending_triangle\descending_triangle_0306.jpg,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0212.png,,jpg,1600,900,7ccedd16a117a65435202577926317726442cf132e4c7d200eef713061df887d,60b0cca02909292d,0.9925128134872249,0.011636029411764707,1
data\raw\descending_triangle\descending_triangle_0307.jpg,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0213.png,,jpg,591,600,7fc0bd9efb3912acf6c7b09aa5e1267b3fb022d248fa9e2476e356fec16a452d,330044d0d48e030d,2.1479495052312596,0.05106069252292005,1
data\raw\descending_triangle\descending_triangle_0308.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0214.png,,png,1920,1087,2de74b2d2ec6349bd4cbd36941d33799733740efc16bd34eaaae45d404c3f87c,605010b988466e69,0.5704382019465855,0.0162097779160729,1
data\raw\descending_triangle\descending_triangle_0309.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0215.png,,png,765,467,39e527dc2d0da9a0a590fea07d9ec0a5fdc67033b520cfc73771b39cf74dd9f2,f9d2f37363e1c39a,5.341036243955971,0.032144502704582134,1
data\raw\descending_triangle\descending_triangle_0310.jpg,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0216.png,,jpg,771,553,65eeec15d8733e434dde44c4e8451d588a147b3d59b1b3501b02d87cd7902920,3160a0d95c766b01,0.3449351975230313,0.026718308200326217,1
data\raw\descending_triangle\descending_triangle_0311.jpg,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0217.png,,jpg,348,285,524c5b3a39ed5f24d0d345c490e0495a56ae1a96ba1f61d0ce1643797bfd866c,697062b22c648260,1.5407428054803152,0.06931133332542536,1
data\raw\descending_triangle\descending_triangle_0312.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0218.png,,png,1400,620,641e3cd99cafd19ba13790d98dc72ee3bd5ecfcf1f9e550518d24760c6cd60a5,4f6f4b992a26240f,4.9141389338807855,0.0331635402548116,1
data\raw\descending_triangle\descending_triangle_0313.png,descending_triangle,quarantine,bad_aspect_ratio,data\quarantine\bad_aspect_ratio\descending_triangle\descending_triangle_0313.png,,png,1201,243,f18a8cdcb6128fde98bb02ce211e3c060fad5433220b1299def7b144fcb87d8e,0f188c84decc193e,3.7202053850268975,0.06004875170258411,1
data\raw\descending_triangle\descending_triangle_0314.png,descending_triangle,quarantine,bad_aspect_ratio,data\quarantine\bad_aspect_ratio\descending_triangle\descending_triangle_0314.png,,png,1201,323,efd7e1017fc23aa2c2e54f99b59bf306d745b2ed263b78f6c35867f0739c73f0,bf0fb7c6c6860e36,4.436077831019558,0.0474094287864789,1
data\raw\descending_triangle\descending_triangle_0315.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0219.png,,png,1200,593,ec31a6f32caa6212d1de343efad866c1061e85dfeb4d04b66803368be22ebf4a,4030c8cc8e8c0103,0.5918891816568769,0.02343367611237862,1
data\raw\descending_triangle\descending_triangle_0316.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0220.png,,png,1000,428,2bad6d6b5d4c12a75c869a6ebfb3061d4d3ee86b02065e88e70e60126778a81b,6cb1e84b72958140,1.365870907583387,0.06596893897746015,1
data\raw\descending_triangle\descending_triangle_0317.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0221.png,,png,760,398,27db1777b853d481fc700654dcf954e81676d5aff39d67417627b62463a73975,f0d0e054f9d80420,1.1892822956847755,0.03875940590465226,1
data\raw\descending_triangle\descending_triangle_0318.png,descending_triangle,quarantine,too_small,data\quarantine\too_small\descending_triangle\descending_triangle_0318.png,,png,768,155,27a2116cd520fa60c67759327acb9794b157ef81dbd477d1af53d9fd818cf356,0f188c84decc193e,4.173151988418565,0.08739543801391524,1
data\raw\descending_triangle\descending_triangle_0319.jpg,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0222.png,,jpg,1400,1000,dd8c1aad0a9cdd7f6da16fcfbb3b9ff0df78a1aca002567124d18fe702ec661c,0281c5430b138101,7.307694208476276,0.012293593837535014,1
data\raw\descending_triangle\descending_triangle_0320.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0223.png,,png,980,604,d21b47bb7001aaff15281c365f571b99459aa0cc6e843ac580b7c049febef908,5921717171410101,1.5522592247244649,0.029938922588903114,1
data\raw\descending_triangle\descending_triangle_0321.webp,descending_triangle,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\descending_triangle\descending_triangle_0321.webp,data\raw\descending_triangle\descending_triangle_0087.webp,webp,2500,1312,baed8c5b7345610d12f38d387d54fbd1d6b2fb19c2e1a8a2c8498cb288ee814b,fff6de672b27f3fb,5.8313657158404055,0.011402510760401722,1
data\raw\descending_triangle\descending_triangle_0322.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0224.png,,png,1633,979,493547e0f150d703358529b294d3d233275e927415815b07ed7578f4039e136a,53394545070b0356,1.0270534387367398,0.021275026213892434,1
data\raw\descending_triangle\descending_triangle_0323.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0225.png,,png,1024,1024,a189b59631b732b0f9cd6a965e8de4262384b2c6d4c123224cc23e6f448316e0,c2390d878d75370f,2.678939401197433,0.028491685904708564,1
data\raw\descending_triangle\descending_triangle_0324.jpg,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0226.png,,jpg,1800,1080,33425bade97544eb3138f6ed3d2b589cb1981440a12ebc8771a0883fed792da0,2959b1a9a42d5b24,5.341922826959251,0.04921445977567982,1
data\raw\descending_triangle\descending_triangle_0325.jpg,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0227.png,,jpg,1920,1080,92d739395aa74d390a72a9eeb037e9ad6935cc541533f10086a17872d8a7a6a0,c8c826a8d8dc29c0,0.569663394254703,0.010821685502904866,1
data\raw\descending_triangle\descending_triangle_0326.jpg,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0228.png,,jpg,1200,630,3da1c0fe8e86f22d5794f967f914dcd58b00d5632bd9ef780abf4da54d8cad7c,0e0a401a0e477272,1.339632365098744,0.025129614067849363,1
data\raw\descending_triangle\descending_triangle_0327.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0229.png,,png,600,324,783c2a6c4708c42281c60dff5611e3ce70ebbe75618b38289d84e7f2ddeb648d,20267a6484c60e07,1.314436939780376,0.05291226902283547,1
data\raw\descending_triangle\descending_triangle_0328.jpg,descending_triangle,quarantine,exact_duplicate_cross_label,data\quarantine\exact_duplicate_cross_label\descending_triangle\descending_triangle_0328.jpg,data\raw\ascending_triangle\ascending_triangle_0210.jpg,,,,1eff83764af65d10517ca359983a42f644189c9e7bc9039cd8a4e7d65aba0ab9,,,,
data\raw\descending_triangle\descending_triangle_0329.jpg,descending_triangle,quarantine,bad_aspect_ratio,data\quarantine\bad_aspect_ratio\descending_triangle\descending_triangle_0329.jpg,,jpg,1201,323,f662ee68e22a7ed7e19b7c2f3f1965ced1538379afbde77d95a88e16414b77b5,0f1bccc48e88191f,4.922660245218983,0.04799452569751436,1
data\raw\descending_triangle\descending_triangle_0330.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0230.png,,png,606,436,b7c23af250553e7fa46fc2633c4ef704676e3fcfafc35862a822649538ee5634,0080c0e09894d400,0.5454517187818994,0.022716663193572458,1
data\raw\descending_triangle\descending_triangle_0331.jpg,descending_triangle,quarantine,bad_aspect_ratio,data\quarantine\bad_aspect_ratio\descending_triangle\descending_triangle_0331.jpg,,jpg,768,207,19264d8fbc37861c4cfae67ca1fc278a81174e0692c2a7a6bdf6cf577a581434,0f1bccc48e881b1f,5.296492968094968,0.07391696563891256,1
data\raw\descending_triangle\descending_triangle_0332.jpg,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0231.png,,jpg,1500,950,e202de3913affb5b2f82289a3061977db1be165ca2794f759716bded984a6009,c1022a3656c08080,1.1489684119465935,0.020753824561403508,1
data\raw\descending_triangle\descending_triangle_0333.webp,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0232.png,,webp,500,500,0c296a240eb60752b77147d0a836040312e2a6e6e2306af6994136c25600d166,0082225c1ea30349,1.2318502955313562,0.02128001568627451,1
data\raw\descending_triangle\descending_triangle_0334.jpg,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0233.png,,jpg,1000,545,5a80559090dad84747c0274625ae49863cf59bd0e21ed4518d627e315901c6bb,8393c4f759d82504,0.9282575662365758,0.01799779096959885,1
data\raw\descending_triangle\descending_triangle_0335.png,descending_triangle,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\descending_triangle\descending_triangle_0335.png,data\raw\descending_triangle\descending_triangle_0076.png,png,4459,3959,c63d5d90c87bdf140338ec8643f0c67c50a674e2706641c114f057f193b5f870,2a9459a9a99cd615,1.6626577837008014,0.008582602939224093,1
data\raw\descending_triangle\descending_triangle_0336.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0234.png,,png,1024,639,3b027b2f2fef7a473ae87a29c77f4a01a716ba71f2a81140c9bfcfa9e5e9c8da,424869d5d60e9680,1.54991336190569,0.05605802571419804,1
data\raw\descending_triangle\descending_triangle_0337.jpg,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0235.png,,jpg,1280,720,867ebc07289bb573a32b3a0922bb4ac0553adecf40fe0548beeb1c7219030f54,131b632327062b6b,3.451141403630142,0.030435802185457515,1
data\raw\descending_triangle\descending_triangle_0338.webp,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0236.png,,webp,1200,630,124b5e9853dcb4350ba50edea853c5a56681ae296609f3e71edfbb1d27144336,835d3e377785676e,4.810512078380793,0.026420790538437596,1
data\raw\descending_triangle\descending_triangle_0339.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0237.png,,png,1624,714,f1a508960f4ad03d37b31dbdfd6688d87c52d74c69c9e7d20f16f2f10da426bb,69e062b9112e36cc,3.0463118976068895,0.02828592221202206,1
data\raw\descending_triangle\descending_triangle_0340.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0238.png,,png,1589,849,0b0b65a10016b37eff37138f04b36f82c6507a7ee67afdb7d6045063f4f513f0,e94d56b1c94a16a6,1.7369343515602895,0.029418414211156978,1
data\raw\descending_triangle\descending_triangle_0341.png,descending_triangle,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\descending_triangle\descending_triangle_0341.png,data\raw\descending_triangle\descending_triangle_0012.png,png,1024,444,b13a8560cf194894f2c31947baf4d801c48215349ee4f66e67965d11c5363318,094949e5b1394511,2.3138747019212875,0.0809852620313328,1
data\raw\descending_triangle\descending_triangle_0342.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0239.png,,png,1200,600,3c76bb344ffcada327c16ae71884dbf55a3e8f96071a8a0237ac021087700212,a46422a62624a425,2.721635327160421,0.022511236383442264,1
data\raw\descending_triangle\descending_triangle_0343.png,descending_triangle,quarantine,exact_duplicate_cross_label,data\quarantine\exact_duplicate_cross_label\descending_triangle\descending_triangle_0343.png,data\raw\bearish_flag\bearish_flag_0256.png,,,,0c5b119647fbed1316c2bab5c0474c3767e44866ef1854b5c9442f76be557650,,,,
data\raw\descending_triangle\descending_triangle_0344.png,descending_triangle,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\descending_triangle\descending_triangle_0344.png,data\raw\descending_triangle\descending_triangle_0044.png,png,1024,626,1828082b5f4fad097f39da09b17634758dbe36b2ccc50c91b95ffc7e48b35bbf,c3617058282cb092,2.3797163362253824,0.03500752961927583,1
data\raw\descending_triangle\descending_triangle_0345.png,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0240.png,,png,800,555,41b1a111b68b0082cbdef632f62b5ccf750281d947ab8692c933ebda3ae18d9d,b80146e4f1030588,3.066336878685584,0.05267604663487017,1
data\raw\descending_triangle\descending_triangle_0346.jpg,descending_triangle,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\descending_triangle\descending_triangle_0346.jpg,data\raw\descending_triangle\descending_triangle_0047.jpg,jpg,1420,780,575d791f82113771627788b98d29b6ce9ddab995e70864bdd94f120beee4a692,618a33791b31b904,1.920650389247502,0.03724735694205454,1
data\raw\descending_triangle\descending_triangle_0347.png,descending_triangle,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\descending_triangle\descending_triangle_0347.png,data\raw\descending_triangle\descending_triangle_0048.png,png,487,319,61a2d2fed0f0aeb9eaf4a7baab5d0a29bee337b36209c54132775fb3cafa755a,80ece0f848701624,0.9563652056391447,0.046845343867722884,1
data\raw\descending_triangle\descending_triangle_0348.jpg,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0241.png,,jpg,1536,1042,b03d429777095aec10a06baecfb754dd2d6422b9cc1136348bc3524de660e461,0d11a97159759fd6,2.6107159564384133,0.04213157671897934,1
data\raw\descending_triangle\descending_triangle_0349.jpg,descending_triangle,keep,kept,data\processed\clean\descending_triangle\descending_triangle_0242.png,,jpg,700,421,bd258a0134612206a612791a177c42d80b6e88b275800cd9ef0c8aa12d25d2a3,47c12c3a4b414d45,3.232275007720333,0.055738424585986414,1
data\raw\descending_triangle\descending_triangle_0350.jpg,descending_triangle,quarantine,perceptual_duplicate,data\quarantine\perceptual_duplicate\descending_triangle\descending_triangle_0350.jpg,data\raw\descending_triangle\descending_triangle_0136.jpg,jpg,1420,780,af6ac4735def47910b66ce1c086537fccbbd8f9de8faebc1e3fc2fed7af77d11,ccccc9cc32e0cc88,0.9250144953454315,0.017733042296008326,1
data\raw\double_bottom\double_bottom_0001.webp,double_bottom,keep,kept,data\processed\clean\double_bottom\double_bottom_0001.png,,webp,1843,999,0d34848d3d5b02b768a747b009f027f39604a6d2420812a2b94d6b8e6a8f4382,06143419a8507000,0.42851940332694033,0.016110315202800814,1
